condition,arm,model,clip_idx,command,category,transcript,success,correct_function,correct_params,expected_function,actual_function,expected_params,actual_params,latency_ms,wer_raw,wer_norm,error
pilot_cs,pipeline,LFM2.5 1.2B,0,Flashlight on karo,device_control,Flashlight on,1,1,1,toggleFlashlight,toggleFlashlight,"{""enable"":true}","{""enable"":true}",22109,0.3333333333333333,0.3333333333333333,
pilot_cs,pipeline,LFM2.5 1.2B,1,Torch band kar do,device_control,Do it again.,0,0,0,toggleFlashlight,setDoNotDisturb,"{""enable"":false}","{""durationMinutes"":60}",24058,1.0,1.0,
pilot_cs,pipeline,LFM2.5 1.2B,2,Wifi on kar do,device_control,Why if I own Gardo?,0,0,0,toggleWifi,,"{""enable"":true}",{},23684,1.25,1.25,"No tool calls generated; raw: ""I'm sorry, but I can't answer that question. The available API functions are focused on controlling device settings like volume, screen brightness, and Wi-Fi, but not on property ownership or real estate matters."""
pilot_cs,pipeline,LFM2.5 1.2B,3,Wifi off karo,device_control,Wi-Fi off-cutter.,1,1,1,toggleWifi,toggleWifi,"{""enable"":false}","{""enable"":false}",21806,1.0,1.0,
pilot_cs,pipeline,LFM2.5 1.2B,4,Volume 50 percent kar do,device_control,Volume 50%,1,1,1,setVolume,setVolume,"{""volumePercent"":50}","{""volumePercent"":50}",21490,0.6,0.4,
pilot_cs,pipeline,LFM2.5 1.2B,5,Volume full karo,device_control,"Oli, I'm full, Cardo.",0,0,0,setVolume,,"{""volumePercent"":100}",{},26025,1.0,1.0,"No tool calls generated; raw: ""I'm sorry, but I can't help with requests like ""I'm full."" The available functions allow me to control settings such as volume, screen brightness, flashlight, Wi-Fi, and create automation rules, but not to provide emotional support or address personal feelings. Let me know if you'd like assistance w…"""
pilot_cs,pipeline,LFM2.5 1.2B,6,Screen brightness 70 percent karo,device_control,Screen brightness 70%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":70}","{""brightnessPercent"":70}",22571,0.4,0.2,
pilot_cs,pipeline,LFM2.5 1.2B,7,Screen 20 percent dim karo,device_control,Screen 20%,0,0,0,setScreenBrightness,,"{""brightnessPercent"":20}",{},22963,0.6,0.4,"No tool calls generated; raw: ""I'm sorry, but I can't adjust the screen brightness to 20%. The available options allow setting brightness between 0-100%, not specific percentages like 20%."""
pilot_cs,pipeline,LFM2.5 1.2B,8,30 minute ke liye do not disturb on karo,automation,Drain the dough for 30 minutes.,0,0,0,setDoNotDisturb,,"{""durationMinutes"":30}",{},24386,1.0,1.0,"No tool calls generated; raw: ""I'm sorry, but I can't drain dough. Based on the available API functions, I can help with controlling screen brightness, volume, flashlight, Wi-Fi, or setting rules, but not performing physical actions like draining dough."""
pilot_cs,pipeline,LFM2.5 1.2B,9,Mujhe 2 ghante silence chahiye,automation,I need 2 hours of silence.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":120}","{""durationMinutes"":120}",22806,1.0,1.0,
pilot_cs,pipeline,LFM2.5 1.2B,10,Class mein hoon to mute kar dena,automation,[speaking in foreign language],0,0,0,createRule,,"{""trigger"":""in class"",""action"":""mute""}",{},23469,1.0,1.0,"No tool calls generated; raw: ""I'm sorry, but I can't understand or respond to foreign languages. My functionality is limited to commands in English. Please let me know how I can assist you with the available features."""
pilot_cs,pipeline,LFM2.5 1.2B,11,Volume 30 percent madi,device_control,volume 30%,1,1,1,setVolume,setVolume,"{""volumePercent"":30}","{""volumePercent"":30}",21706,0.5,0.25,
pilot_cs,pipeline,Qwen3 0.6B,0,Flashlight on karo,device_control,Flashlight on,1,1,1,toggleFlashlight,toggleFlashlight,"{""enable"":true}","{""enable"":true}",25269,0.3333333333333333,0.3333333333333333,
pilot_cs,pipeline,Qwen3 0.6B,1,Torch band kar do,device_control,Do it again.,0,0,0,toggleFlashlight,,"{""enable"":false}",{},13604,1.0,1.0,"No tool calls generated; raw: ""{""name"": ""createRule"", ""arguments"": {""trigger"": ""sleeping"", ""action"": ""mute""}}"""
pilot_cs,pipeline,Qwen3 0.6B,2,Wifi on kar do,device_control,Why if I own Gardo?,0,0,0,toggleWifi,,"{""enable"":true}",{},14251,1.25,1.25,"No tool calls generated; raw: ""The provided tools do not allow for function calls related to the query. If you have any questions, please ask them in a more general way."""
pilot_cs,pipeline,Qwen3 0.6B,3,Wifi off karo,device_control,Wi-Fi off-cutter.,1,1,1,toggleWifi,toggleWifi,"{""enable"":false}","{""enable"":false}",13117,1.0,1.0,
pilot_cs,pipeline,Qwen3 0.6B,4,Volume 50 percent kar do,device_control,Volume 50%,1,1,1,setVolume,setVolume,"{""volumePercent"":50}","{""volumePercent"":50}",13376,0.6,0.4,
pilot_cs,pipeline,Qwen3 0.6B,5,Volume full karo,device_control,"Oli, I'm full, Cardo.",0,0,0,setVolume,toggleFlashlight,"{""volumePercent"":100}","{""enable"":true}",13363,1.0,1.0,
pilot_cs,pipeline,Qwen3 0.6B,6,Screen brightness 70 percent karo,device_control,Screen brightness 70%,0,0,0,setScreenBrightness,setVolume,"{""brightnessPercent"":70}","{""volumePercent"":70}",13285,0.4,0.2,
pilot_cs,pipeline,Qwen3 0.6B,7,Screen 20 percent dim karo,device_control,Screen 20%,0,0,0,setScreenBrightness,,"{""brightnessPercent"":20}",{},13260,0.6,0.4,"No tool calls generated; raw: ""{""name"": ""setVolume"", ""arguments"": {""volumePercent"": 20}}."""
pilot_cs,pipeline,Qwen3 0.6B,8,30 minute ke liye do not disturb on karo,automation,Drain the dough for 30 minutes.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":30}","{""durationMinutes"":30}",13567,1.0,1.0,
pilot_cs,pipeline,Qwen3 0.6B,9,Mujhe 2 ghante silence chahiye,automation,I need 2 hours of silence.,0,0,0,setDoNotDisturb,createRule,"{""durationMinutes"":120}","{""trigger"":""2 hours"",""action"":""mute""}",13887,1.0,1.0,
pilot_cs,pipeline,Qwen3 0.6B,10,Class mein hoon to mute kar dena,automation,[speaking in foreign language],0,0,0,createRule,setDoNotDisturb,"{""trigger"":""in class"",""action"":""mute""}","{""durationMinutes"":2}",13853,1.0,1.0,
pilot_cs,pipeline,Qwen3 0.6B,11,Volume 30 percent madi,device_control,volume 30%,0,0,0,setVolume,,"{""volumePercent"":30}",{},13304,0.5,0.25,"No tool calls generated; raw: ""{""name"": ""setVolume"", ""arguments"": {""volumePercent"": 30}}."""
pilot_cs,pipeline,Qwen3 1.7B,0,Flashlight on karo,device_control,Flashlight on,1,1,1,toggleFlashlight,toggleFlashlight,"{""enable"":true}","{""enable"":true}",53315,0.3333333333333333,0.3333333333333333,
pilot_cs,pipeline,Qwen3 1.7B,1,Torch band kar do,device_control,Do it again.,0,0,0,toggleFlashlight,,"{""enable"":false}",{},28142,1.0,1.0,"No tool calls generated; raw: ""Sure, I can do that. Let me help you with what you meant.

Could you please clarify what you want to do?"""
pilot_cs,pipeline,Qwen3 1.7B,2,Wifi on kar do,device_control,Why if I own Gardo?,0,0,0,toggleWifi,,"{""enable"":true}",{},28713,1.25,1.25,"No tool calls generated; raw: ""I'm sorry, but I don't have any knowledge about Gardo or any devices related to it. Could you please provide more context or clarify your question?"""
pilot_cs,pipeline,Qwen3 1.7B,3,Wifi off karo,device_control,Wi-Fi off-cutter.,1,1,1,toggleWifi,toggleWifi,"{""enable"":false}","{""enable"":false}",26531,1.0,1.0,
pilot_cs,pipeline,Qwen3 1.7B,4,Volume 50 percent kar do,device_control,Volume 50%,1,1,1,setVolume,setVolume,"{""volumePercent"":50}","{""volumePercent"":50}",26781,0.6,0.4,
pilot_cs,pipeline,Qwen3 1.7B,5,Volume full karo,device_control,"Oli, I'm full, Cardo.",0,0,0,setVolume,setDoNotDisturb,"{""volumePercent"":100}","{""durationMinutes"":120}",27405,1.0,1.0,
pilot_cs,pipeline,Qwen3 1.7B,6,Screen brightness 70 percent karo,device_control,Screen brightness 70%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":70}","{""brightnessPercent"":70}",27041,0.4,0.2,
pilot_cs,pipeline,Qwen3 1.7B,7,Screen 20 percent dim karo,device_control,Screen 20%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":20}","{""brightnessPercent"":20}",26906,0.6,0.4,
pilot_cs,pipeline,Qwen3 1.7B,8,30 minute ke liye do not disturb on karo,automation,Drain the dough for 30 minutes.,0,0,0,setDoNotDisturb,createRule,"{""durationMinutes"":30}","{""trigger"":""draining dough"",""action"":""drain the dough for 30 minutes""}",29142,1.0,1.0,
pilot_cs,pipeline,Qwen3 1.7B,9,Mujhe 2 ghante silence chahiye,automation,I need 2 hours of silence.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":120}","{""durationMinutes"":120}",27581,1.0,1.0,
pilot_cs,pipeline,Qwen3 1.7B,10,Class mein hoon to mute kar dena,automation,[speaking in foreign language],0,1,0,createRule,createRule,"{""trigger"":""in class"",""action"":""mute""}","{""trigger"":""speaking in foreign language"",""action"":""mute""}",28394,1.0,1.0,
pilot_cs,pipeline,Qwen3 1.7B,11,Volume 30 percent madi,device_control,volume 30%,1,1,1,setVolume,setVolume,"{""volumePercent"":30}","{""volumePercent"":30}",26946,0.5,0.25,
pilot_cs,pipeline,Qwen3.5 0.8B,0,Flashlight on karo,device_control,Flashlight on,1,1,1,toggleFlashlight,toggleFlashlight,"{""enable"":true}","{""enable"":true}",59101,0.3333333333333333,0.3333333333333333,
pilot_cs,pipeline,Qwen3.5 0.8B,1,Torch band kar do,device_control,Do it again.,0,0,0,toggleFlashlight,setDoNotDisturb,"{""enable"":false}","{""durationMinutes"":120}",59144,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 0.8B,2,Wifi on kar do,device_control,Why if I own Gardo?,0,0,0,toggleWifi,,"{""enable"":true}",{},65047,1.25,1.25,"No tool calls generated; raw: ""Based on your Gardo (Garden) plant, here are the most common reasons why it might be dead or dying:

1.  **Poor Light and Water:** If it's a potted plant, it's likely in a dark spot or with insufficient light, or in a very hot, dry, or wet environment.
2.  **Nutrient Deficiency:** It's common for pl…"""
pilot_cs,pipeline,Qwen3.5 0.8B,3,Wifi off karo,device_control,Wi-Fi off-cutter.,1,1,1,toggleWifi,toggleWifi,"{""enable"":false}","{""enable"":false}",58614,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 0.8B,4,Volume 50 percent kar do,device_control,Volume 50%,1,1,1,setVolume,setVolume,"{""volumePercent"":50}","{""volumePercent"":50}",58693,0.6,0.4,
pilot_cs,pipeline,Qwen3.5 0.8B,5,Volume full karo,device_control,"Oli, I'm full, Cardo.",0,0,0,setVolume,,"{""volumePercent"":100}",{},59371,1.0,1.0,"No tool calls generated; raw: ""Oli, I'm full. Cardo.

How can I help you with your task today?"""
pilot_cs,pipeline,Qwen3.5 0.8B,6,Screen brightness 70 percent karo,device_control,Screen brightness 70%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":70}","{""brightnessPercent"":70}",59046,0.4,0.2,
pilot_cs,pipeline,Qwen3.5 0.8B,7,Screen 20 percent dim karo,device_control,Screen 20%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":20}","{""brightnessPercent"":20}",58837,0.6,0.4,
pilot_cs,pipeline,Qwen3.5 0.8B,8,30 minute ke liye do not disturb on karo,automation,Drain the dough for 30 minutes.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":30}","{""durationMinutes"":30}",60627,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 0.8B,9,Mujhe 2 ghante silence chahiye,automation,I need 2 hours of silence.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":120}","{""durationMinutes"":120}",59327,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 0.8B,10,Class mein hoon to mute kar dena,automation,[speaking in foreign language],0,0,0,createRule,setDoNotDisturb,"{""trigger"":""in class"",""action"":""mute""}","{""durationMinutes"":60}",59037,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 0.8B,11,Volume 30 percent madi,device_control,volume 30%,1,1,1,setVolume,setVolume,"{""volumePercent"":30}","{""volumePercent"":30}",58879,0.5,0.25,
pilot_cs,pipeline,Qwen3.5 2B,0,Flashlight on karo,device_control,Flashlight on,0,0,0,toggleFlashlight,,"{""enable"":true}",{},112845,0.3333333333333333,0.3333333333333333,"No tool calls generated; raw: ""```json
{
  ""tool_name"": ""toggleFlashlight"",
  ""arguments"": {
    ""enable"": true
  }
}
```"""
pilot_cs,pipeline,Qwen3.5 2B,1,Torch band kar do,device_control,Do it again.,0,0,0,toggleFlashlight,setDoNotDisturb,"{""enable"":false}","{""durationMinutes"":60}",110707,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 2B,2,Wifi on kar do,device_control,Why if I own Gardo?,0,0,0,toggleWifi,setDoNotDisturb,"{""enable"":true}","{""durationMinutes"":60}",112472,1.25,1.25,
pilot_cs,pipeline,Qwen3.5 2B,3,Wifi off karo,device_control,Wi-Fi off-cutter.,1,1,1,toggleWifi,toggleWifi,"{""enable"":false}","{""enable"":false}",110937,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 2B,4,Volume 50 percent kar do,device_control,Volume 50%,1,1,1,setVolume,setVolume,"{""volumePercent"":50}","{""volumePercent"":50}",111179,0.6,0.4,
pilot_cs,pipeline,Qwen3.5 2B,5,Volume full karo,device_control,"Oli, I'm full, Cardo.",0,0,0,setVolume,setDoNotDisturb,"{""volumePercent"":100}","{""durationMinutes"":60}",111455,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 2B,6,Screen brightness 70 percent karo,device_control,Screen brightness 70%,0,0,0,setScreenBrightness,,"{""brightnessPercent"":70}",{},114136,0.4,0.2,"No tool calls generated; raw: ""```json
{
  ""tool_name"": ""setScreenBrightness"",
  ""arguments"": {
    ""brightnessPercent"": 70
  }
}
```"""
pilot_cs,pipeline,Qwen3.5 2B,7,Screen 20 percent dim karo,device_control,Screen 20%,0,0,0,setScreenBrightness,,"{""brightnessPercent"":20}",{},105636,0.6,0.4,"No tool calls generated; raw: ""```json
{
  ""tool_name"": ""setScreenBrightness"",
  ""arguments"": {
    ""brightnessPercent"": 20
  }
}
```"""
pilot_cs,pipeline,Qwen3.5 2B,8,30 minute ke liye do not disturb on karo,automation,Drain the dough for 30 minutes.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":30}","{""durationMinutes"":30}",104996,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 2B,9,Mujhe 2 ghante silence chahiye,automation,I need 2 hours of silence.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":120}","{""durationMinutes"":120}",107641,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 2B,10,Class mein hoon to mute kar dena,automation,[speaking in foreign language],0,0,0,createRule,setDoNotDisturb,"{""trigger"":""in class"",""action"":""mute""}","{""durationMinutes"":60}",105775,1.0,1.0,
pilot_cs,pipeline,Qwen3.5 2B,11,Volume 30 percent madi,device_control,volume 30%,1,1,1,setVolume,setVolume,"{""volumePercent"":30}","{""volumePercent"":30}",102907,0.5,0.25,
pilot_cs,direct,Gemma 4 E2B,0,Flashlight on karo,device_control,Flashlight on,1,1,1,toggleFlashlight,toggleFlashlight,"{""enable"":true}","{""enable"":true}",33402,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,1,Torch band kar do,device_control,Do it again.,1,1,1,toggleFlashlight,toggleFlashlight,"{""enable"":false}","{""enable"":false}",35185,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,2,Wifi on kar do,device_control,Why if I own Gardo?,1,1,1,toggleWifi,toggleWifi,"{""enable"":true}","{""enable"":true}",48453,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,3,Wifi off karo,device_control,Wi-Fi off-cutter.,1,1,1,toggleWifi,toggleWifi,"{""enable"":false}","{""enable"":false}",37760,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,4,Volume 50 percent kar do,device_control,Volume 50%,1,1,1,setVolume,setVolume,"{""volumePercent"":50}","{""volumePercent"":50}",44297,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,5,Volume full karo,device_control,"Oli, I'm full, Cardo.",1,1,1,setVolume,setVolume,"{""volumePercent"":100}","{""volumePercent"":100}",43068,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,6,Screen brightness 70 percent karo,device_control,Screen brightness 70%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":70}","{""brightnessPercent"":70}",49715,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,7,Screen 20 percent dim karo,device_control,Screen 20%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":20}","{""brightnessPercent"":20}",40068,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,8,30 minute ke liye do not disturb on karo,automation,Drain the dough for 30 minutes.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":30}","{""durationMinutes"":30}",44123,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,9,Mujhe 2 ghante silence chahiye,automation,I need 2 hours of silence.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":120}","{""durationMinutes"":120}",41397,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,10,Class mein hoon to mute kar dena,automation,[speaking in foreign language],1,1,1,createRule,createRule,"{""trigger"":""in class"",""action"":""mute""}","{""action"":""mute"",""trigger"":""in class""}",42804,0.0,0.0,
pilot_cs,direct,Gemma 4 E2B,11,Volume 30 percent madi,device_control,volume 30%,1,1,1,setVolume,setVolume,"{""volumePercent"":30}","{""volumePercent"":30}",39810,0.0,0.0,
ablation_en,ablation,Gemma 4 E2B,0,Turn off flashlight,direct,Turn off the flashlight.,0,0,0,toggleFlashlight,,"{""enable"":false}",{},50694,0.3333333333333333,0.3333333333333333,"No tool calls generated; raw: ""<|tool_call>call:toggleFlashlight(false)<tool_call|>"""
ablation_en,ablation,Gemma 4 E2B,1,Quiet mode for 1 hour,temporal,Quite mode for 1 hour.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":60}","{""durationMinutes"":60}",12219,0.2,0.2,
ablation_en,ablation,Gemma 4 E2B,2,I need quiet time for one hour,temporal,I need quite time for one hour.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":60}","{""durationMinutes"":60}",12396,0.14285714285714285,0.14285714285714285,
ablation_en,ablation,Gemma 4 E2B,3,Max brightness,direct,Max Brightness,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":100}","{""brightnessPercent"":100}",12926,0.0,0.0,
ablation_en,ablation,Gemma 4 E2B,4,Make it suitable for cooking,contextual,Make it suitable for cooking.,0,0,0,setVolume,,"{""volumePercent"":60}",{},16879,0.0,0.0,"No tool calls generated; raw: ""Please provide more context. What are you referring to when you say ""Make it suitable for cooking""? Are you asking me to change a setting, suggest a recipe, or modify a previous instruction?"""
ablation_en,ablation,Gemma 4 E2B,5,Prepare for office meeting,contextual,Prepare for office meeting.,0,0,0,setDoNotDisturb,createRule,"{""durationMinutes"":60}","{""action"":""enable dnd"",""trigger"":""in office meeting""}",14645,0.0,0.0,
ablation_en,ablation,Gemma 4 E2B,6,Make it loud for music,contextual,Make it loud for music.,0,0,0,setVolume,,"{""volumePercent"":90}",{},17130,0.0,0.0,"No tool calls generated; raw: ""I need more information to fulfill this request. Could you please specify what you would like me to do? For example, are you trying to set a volume level, or is this related to a specific device?"""
ablation_en,ablation,Gemma 4 E2B,7,Enable silence for 2 hours,temporal,Enable silence for two hours.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":120}","{""durationMinutes"":120}",12897,0.2,0.0,
ablation_en,ablation,Gemma 4 E2B,8,Silence for the next 50 minutes,temporal,Silence for the next 15 minutes.,0,1,0,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":50}","{""durationMinutes"":15}",12689,0.16666666666666666,0.16666666666666666,
ablation_en,ablation,Gemma 4 E2B,9,Torch on please,direct,Torch on please.,0,0,0,toggleFlashlight,,"{""enable"":true}",{},11729,0.0,0.0,"No tool calls generated; raw: ""<|tool_call>call:toggleFlashlight(true)<tool_call|>"""
ablation_en,ablation,Gemma 4 E2B,10,Brightness suitable for dark room,contextual,Brightness suitable for dark room.,0,0,0,setScreenBrightness,,"{""brightnessPercent"":20}",{},12075,0.0,0.0,"No tool calls generated; raw: ""What percentage of brightness would you like for a dark room?"""
ablation_en,ablation,Gemma 4 E2B,11,Turn off alerts while exercising,rule,Don't over load while exercising.,0,0,0,createRule,,"{""trigger"":""exercising"",""action"":""mute""}",{},12185,0.6,0.6,"No tool calls generated; raw: ""I do not have a function to advise on exercise safety."""
ablation_en,ablation,Gemma 4 E2B,12,Silence when in meditation,rule,"Silence, well in meditation.",0,0,0,createRule,setDoNotDisturb,"{""trigger"":""in meditation"",""action"":""enable_dnd""}","{""durationMinutes"":60}",12735,0.25,0.25,
ablation_en,ablation,Gemma 4 E2B,13,Set brightness for reading,contextual,said rightness for reading.,0,0,0,setScreenBrightness,,"{""brightnessPercent"":70}",{},15078,0.5,0.5,"No tool calls generated; raw: ""I'm sorry, I don't understand what you are asking for. Could you please rephrase your request?"""
ablation_en,ablation,Gemma 4 E2B,14,Turn on do not disturb for 30 minutes,temporal,"Turn on, do not disturb mode for 30 minutes.",1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":30}","{""durationMinutes"":30}",13231,0.125,0.125,
ablation_en,ablation,Gemma 4 E2B,15,Torch off please,direct,Dorch of please.,0,0,0,toggleFlashlight,,"{""enable"":false}",{},14393,0.6666666666666666,0.6666666666666666,"No tool calls generated; raw: ""I'm sorry, I don't understand what you are asking for. Could you please rephrase your request?"""
ablation_en,ablation,Gemma 4 E2B,16,Make screen brighter,direct,Mix green brighter.,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":100}","{""brightnessPercent"":100}",13003,0.6666666666666666,0.6666666666666666,
ablation_en,ablation,Gemma 4 E2B,17,Quiet mode for 1 hour,temporal,Quite mode for one hour.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":60}","{""durationMinutes"":60}",13214,0.4,0.2,
ablation_en,ablation,Gemma 4 E2B,18,Dim screen for sleeping,contextual,Then screen for sleeping.,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":10}","{""brightnessPercent"":10}",12909,0.25,0.25,
ablation_en,ablation,Gemma 4 E2B,19,Enable quiet mode when at church,rule,Enable quiet mode when I church.,0,0,0,createRule,setDoNotDisturb,"{""trigger"":""at church"",""action"":""enable_dnd""}","{""durationMinutes"":120}",13228,0.16666666666666666,0.16666666666666666,
ablation_en,ablation,Gemma 4 E2B,20,Brighten screen,direct,Brightens screen.,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":100}","{""brightnessPercent"":100}",13019,0.5,0.5,
ablation_en,ablation,Gemma 4 E2B,21,Set phone for quiet work environment,contextual,Set phone for quiet walk environment.,0,0,0,setVolume,,"{""volumePercent"":25}",{},13196,0.16666666666666666,0.16666666666666666,"No tool calls generated; raw: ""I do not have a function to set a phone environment for a quiet walk."""
ablation_en,ablation,Gemma 4 E2B,22,Brightness up,direct,Brightness up.,0,1,0,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":80}","{""brightnessPercent"":100}",12943,0.0,0.0,
ablation_en,ablation,Gemma 4 E2B,23,Flashlight on,direct,Flashlight on.,1,1,1,toggleFlashlight,toggleFlashlight,"{""enable"":true}","{""enable"":true}",12435,0.0,0.0,
ablation_en,ablation,Gemma 4 E2B,24,Enable do not disturb mode for 25 minutes,temporal,enable do not disturb mode for 25 minutes,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":25}","{""durationMinutes"":25}",13169,0.0,0.0,
ablation_en,ablation,Gemma 4 E2B,25,Screen to 90 percent,parameter,Screen to 90%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":90}","{""brightnessPercent"":90}",12825,0.25,0.0,
ablation_en,ablation,Gemma 4 E2B,26,Brighten screen,direct,Right-end screen.,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":100}","{""brightnessPercent"":100}",12968,1.0,1.0,
ablation_en,ablation,Gemma 4 E2B,27,Switch on internet,direct,Switch on Internet.,0,0,0,toggleWifi,,"{""enable"":true}",{},12694,0.0,0.0,"No tool calls generated; raw: ""I don't have a function to switch on the internet."""
ablation_en,ablation,Gemma 4 E2B,28,Phone settings for meditation,contextual,Phone setting to meditation.,0,0,0,setVolume,,"{""volumePercent"":15}",{},16075,0.5,0.5,"No tool calls generated; raw: ""I'm sorry, I don't have a function to set a phone setting to meditation. I can only control functions like screen brightness or Do Not Disturb mode."""
ablation_en,ablation,Gemma 4 E2B,29,Set phone to sleep mode,contextual,Set phone to sleep mode.,0,0,0,setVolume,,"{""volumePercent"":10}",{},12781,0.0,0.0,"No tool calls generated; raw: ""I do not have a function to set the phone to sleep mode."""
ablation_pilot_en,ablation,Gemma 4 E2B,0,Turn on the flashlight,device_control,Going on the flashlight.,0,0,0,toggleFlashlight,,"{""enable"":true}",{},51373,0.25,0.25,"No tool calls generated; raw: ""<|tool_call>call:toggleFlashlight(true)<tool_call|>"""
ablation_pilot_en,ablation,Gemma 4 E2B,1,Turn off the flashlight,device_control,Turn off the flashlight.,0,0,0,toggleFlashlight,,"{""enable"":false}",{},12670,0.0,0.0,"No tool calls generated; raw: ""<|tool_call>call:toggleFlashlight(false)<tool_call|>"""
ablation_pilot_en,ablation,Gemma 4 E2B,2,Enable wifi,device_control,Enable Wi-Fi.,1,1,1,toggleWifi,toggleWifi,"{""enable"":true}","{""enable"":true}",12902,1.0,1.0,
ablation_pilot_en,ablation,Gemma 4 E2B,3,Turn off wifi,device_control,Don't off lifefire.,0,0,1,toggleWifi,toggleFlashlight,"{""enable"":false}","{""enable"":false}",12962,0.6666666666666666,0.6666666666666666,
ablation_pilot_en,ablation,Gemma 4 E2B,4,Set volume to 50 percent,device_control,Set volume to 50%,0,0,0,setVolume,,"{""volumePercent"":50}",{},12746,0.2,0.0,"No tool calls generated; raw: ""<|tool_call>call:setVolume(50)<tool_call|>"""
ablation_pilot_en,ablation,Gemma 4 E2B,5,Set volume to maximum,device_control,Set volume to maximum.,1,1,1,setVolume,setVolume,"{""volumePercent"":100}","{""volumePercent"":100}",13604,0.0,0.0,
ablation_pilot_en,ablation,Gemma 4 E2B,6,Set brightness to 70 percent,device_control,Set Rightness to 70%,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":70}","{""brightnessPercent"":70}",13350,0.4,0.2,
ablation_pilot_en,ablation,Gemma 4 E2B,7,Dim the screen to 20 percent,device_control,Then the screen to 20%.,1,1,1,setScreenBrightness,setScreenBrightness,"{""brightnessPercent"":20}","{""brightnessPercent"":20}",13364,0.3333333333333333,0.16666666666666666,
ablation_pilot_en,ablation,Gemma 4 E2B,8,Enable do not disturb for 30 minutes,automation,Enable do not disturb for 30 minutes.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":30}","{""durationMinutes"":30}",14521,0.0,0.0,
ablation_pilot_en,ablation,Gemma 4 E2B,9,Silence my phone for 2 hours,automation,Silence my phone for two hours.,1,1,1,setDoNotDisturb,setDoNotDisturb,"{""durationMinutes"":120}","{""durationMinutes"":120}",14003,0.16666666666666666,0.0,
ablation_pilot_en,ablation,Gemma 4 E2B,10,Mute notifications when I am in class,automation,Mute notifications when I'm in class.,0,0,0,createRule,,"{""trigger"":""in class"",""action"":""mute""}",{},12888,0.2857142857142857,0.2857142857142857,"No tool calls generated; raw: ""I do not have a function available to mute notifications."""
